-1e-05 1.19214e-17
-9.93333e-06 1.56134e-17
-9.86667e-06 2.04487e-17
-9.8e-06 2.67814e-17
-9.73333e-06 3.50753e-17
-9.66667e-06 4.59377e-17
-9.6e-06 6.01641e-17
-9.53333e-06 7.87963e-17
-9.46667e-06 1.03199e-16
-9.4e-06 1.35158e-16
-9.33333e-06 1.77015e-16
-9.26667e-06 2.31835e-16
-9.2e-06 3.03631e-16
-9.13333e-06 3.97663e-16
-9.06667e-06 5.20815e-16
-9e-06 6.82105e-16
-8.93333e-06 8.93346e-16
-8.86667e-06 1.17e-15
-8.8e-06 1.53234e-15
-8.73333e-06 2.00689e-15
-8.66667e-06 2.6284e-15
-8.6e-06 3.44239e-15
-8.53333e-06 4.50846e-15
-8.46667e-06 5.90468e-15
-8.4e-06 7.7333e-15
-8.33333e-06 1.01282e-14
-8.26667e-06 1.32648e-14
-8.2e-06 1.73728e-14
-8.13333e-06 2.27529e-14
-8.06667e-06 2.97993e-14
-8e-06 3.90278e-14
-7.93333e-06 5.11143e-14
-7.86667e-06 6.69438e-14
-7.8e-06 8.76755e-14
-7.73333e-06 1.14828e-13
-7.66667e-06 1.50389e-13
-7.6e-06 1.96962e-13
-7.53333e-06 2.57959e-13
-7.46667e-06 3.37846e-13
-7.4e-06 4.42474e-13
-7.33333e-06 5.79503e-13
-7.26667e-06 7.58969e-13
-7.2e-06 9.94013e-13
-7.13333e-06 1.30185e-12
-7.06667e-06 1.70502e-12
-7e-06 2.23304e-12
-6.93333e-06 2.92459e-12
-6.86667e-06 3.8303e-12
-6.8e-06 5.0165e-12
-6.73333e-06 6.57006e-12
-6.66667e-06 8.60473e-12
-6.6e-06 1.12695e-11
-6.53333e-06 1.47596e-11
-6.46667e-06 1.93304e-11
-6.4e-06 2.53169e-11
-6.33333e-06 3.31572e-11
-6.26667e-06 4.34257e-11
-6.2e-06 5.68741e-11
-6.13333e-06 7.44874e-11
-6.06667e-06 9.75553e-11
-6e-06 1.27767e-10
-5.93333e-06 1.67335e-10
-5.86667e-06 2.19157e-10
-5.8e-06 2.87028e-10
-5.73333e-06 3.75917e-10
-5.66667e-06 4.92334e-10
-5.6e-06 6.44805e-10
-5.53333e-06 8.44494e-10
-5.46667e-06 1.10602e-09
-5.4e-06 1.44855e-09
-5.33333e-06 1.89715e-09
-5.26667e-06 2.48467e-09
-5.2e-06 3.25415e-09
-5.13333e-06 4.26192e-09
-5.06667e-06 5.58179e-09
-5e-06 7.31041e-09
-4.93333e-06 9.57436e-09
-4.86667e-06 1.25394e-08
-4.8e-06 1.64228e-08
-4.73333e-06 2.15087e-08
-4.66667e-06 2.81697e-08
-4.6e-06 3.68936e-08
-4.53333e-06 4.83191e-08
-4.46667e-06 6.3283e-08
-4.4e-06 8.28811e-08
-4.33333e-06 1.08548e-07
-4.26667e-06 1.42165e-07
-4.2e-06 1.86191e-07
-4.13333e-06 2.43853e-07
-4.06667e-06 3.19372e-07
-4e-06 4.18277e-07
-3.93333e-06 5.47813e-07
-3.86667e-06 7.17465e-07
-3.8e-06 9.39656e-07
-3.73333e-06 1.23066e-06
-3.66667e-06 1.61178e-06
-3.6e-06 2.11093e-06
-3.53333e-06 2.76466e-06
-3.46667e-06 3.62084e-06
-3.4e-06 4.74218e-06
-3.33333e-06 6.21078e-06
-3.26667e-06 8.13419e-06
-3.2e-06 1.06533e-05
-3.13333e-06 1.39525e-05
-3.06667e-06 1.82734e-05
-3e-06 2.39324e-05
-2.93333e-06 3.13441e-05
-2.86667e-06 4.1051e-05
-2.8e-06 5.3764e-05
-2.73333e-06 7.04141e-05
-2.66667e-06 9.22206e-05
-2.6e-06 0.00012078
-2.53333e-06 0.000158185
-2.46667e-06 0.000207173
-2.4e-06 0.000271332
-2.33333e-06 0.00035536
-2.26667e-06 0.000465411
-2.2e-06 0.000609544
-2.13333e-06 0.000798313
-2.06667e-06 0.00104554
-2e-06 0.00136933
-1.93333e-06 0.0017934
-1.86667e-06 0.0023488
-1.8e-06 0.0030762
-1.73333e-06 0.00402886
-1.66667e-06 0.00527655
-1.6e-06 0.00691064
-1.53333e-06 0.0090508
-1.46667e-06 0.0118537
-1.4e-06 0.0155247
-1.33333e-06 0.0203325
-1.26667e-06 0.0266293
-1.2e-06 0.0348761
-1.13333e-06 0.0456768
-1.06667e-06 0.0598224
-1e-06 0.0783488
-9.33333e-07 0.102613
-8.66667e-07 0.13439
-8e-07 0.17601
-7.33333e-07 0.230518
-6.66667e-07 0.301907
-6e-07 0.395404
-5.33333e-07 0.517856
-4.66667e-07 0.678231
-4e-07 0.888271
-3.33333e-07 1.13566
-3.33333e-07 0.567829
-2.66667e-07 0.761819
-2e-07 0.86356
-1.33333e-07 0.938568
-6.66667e-08 0.984522
0 1
6.66667e-08 0.984522
1.33333e-07 0.938568
2e-07 0.86356
2.66667e-07 0.761819
3.33333e-07 0.567829
3.33333e-07 1.13566
4e-07 0.888271
4.66667e-07 0.678231
5.33333e-07 0.517856
6e-07 0.395404
6.66667e-07 0.301907
7.33333e-07 0.230518
8e-07 0.17601
8.66667e-07 0.13439
9.33333e-07 0.102613
1e-06 0.0783488
1.06667e-06 0.0598224
1.13333e-06 0.0456768
1.2e-06 0.0348761
1.26667e-06 0.0266293
1.33333e-06 0.0203325
1.4e-06 0.0155247
1.46667e-06 0.0118537
1.53333e-06 0.0090508
1.6e-06 0.00691064
1.66667e-06 0.00527655
1.73333e-06 0.00402886
1.8e-06 0.0030762
1.86667e-06 0.0023488
1.93333e-06 0.0017934
2e-06 0.00136933
2.06667e-06 0.00104554
2.13333e-06 0.000798313
2.2e-06 0.000609544
2.26667e-06 0.000465411
2.33333e-06 0.00035536
2.4e-06 0.000271332
2.46667e-06 0.000207173
2.53333e-06 0.000158185
2.6e-06 0.00012078
2.66667e-06 9.22206e-05
2.73333e-06 7.04141e-05
2.8e-06 5.3764e-05
2.86667e-06 4.1051e-05
2.93333e-06 3.13441e-05
3e-06 2.39324e-05
3.06667e-06 1.82734e-05
3.13333e-06 1.39525e-05
3.2e-06 1.06533e-05
3.26667e-06 8.13419e-06
3.33333e-06 6.21078e-06
3.4e-06 4.74218e-06
3.46667e-06 3.62084e-06
3.53333e-06 2.76466e-06
3.6e-06 2.11093e-06
3.66667e-06 1.61178e-06
3.73333e-06 1.23066e-06
3.8e-06 9.39656e-07
3.86667e-06 7.17465e-07
