-1e-05 1.09928e-17
-9.93333e-06 3.25129e-06
-9.86667e-06 6.0214e-06
-9.8e-06 7.84741e-06
-9.73333e-06 9.73722e-06
-9.66667e-06 1.08741e-05
-9.6e-06 1.0463e-05
-9.53333e-06 9.6122e-06
-9.46667e-06 9.47188e-06
-9.4e-06 8.3067e-06
-9.33333e-06 5.83625e-06
-9.26667e-06 3.57382e-06
-9.2e-06 3.15274e-06
-9.13333e-06 2.61394e-06
-9.06667e-06 6.04968e-07
-9e-06 2.6653e-06
-8.93333e-06 4.90643e-06
-8.86667e-06 5.81953e-06
-8.8e-06 5.6388e-06
-8.73333e-06 5.33042e-06
-8.66667e-06 6.02658e-06
-8.6e-06 7.5255e-06
-8.53333e-06 8.74145e-06
-8.46667e-06 8.99789e-06
-8.4e-06 8.20818e-06
-8.33333e-06 6.72987e-06
-8.26667e-06 5.23481e-06
-8.2e-06 4.56115e-06
-8.13333e-06 4.99295e-06
-8.06667e-06 5.86336e-06
-8e-06 6.54542e-06
-7.93333e-06 6.77463e-06
-7.86667e-06 6.49059e-06
-7.8e-06 5.73456e-06
-7.73333e-06 4.60291e-06
-7.66667e-06 3.22984e-06
-7.6e-06 1.84387e-06
-7.53333e-06 1.33519e-06
-7.46667e-06 2.49875e-06
-7.4e-06 4.1073e-06
-7.33333e-06 5.82451e-06
-7.26667e-06 7.67733e-06
-7.2e-06 9.81466e-06
-7.13333e-06 1.2479e-05
-7.06667e-06 1.59777e-05
-7e-06 2.06383e-05
-6.93333e-06 2.67627e-05
-6.86667e-06 3.46039e-05
-6.8e-06 4.43589e-05
-6.73333e-06 5.61673e-05
-6.66667e-06 7.01086e-05
-6.6e-06 8.62014e-05
-6.53333e-06 0.000104401
-6.46667e-06 0.0001246
-6.4e-06 0.000146631
-6.33333e-06 0.000170268
-6.26667e-06 0.000195241
-6.2e-06 0.00022124
-6.13333e-06 0.000247932
-6.06667e-06 0.000274974
-6e-06 0.000302021
-5.93333e-06 0.000328744
-5.86667e-06 0.000354834
-5.8e-06 0.000380015
-5.73333e-06 0.000404049
-5.66667e-06 0.000426739
-5.6e-06 0.000447933
-5.53333e-06 0.000467521
-5.46667e-06 0.000485438
-5.4e-06 0.000501657
-5.33333e-06 0.000516189
-5.26667e-06 0.000529074
-5.2e-06 0.000540377
-5.13333e-06 0.00055019
-5.06667e-06 0.000558639
-5e-06 0.000565732
-4.93333e-06 0.000571718
-4.86667e-06 0.000577211
-4.8e-06 0.000579899
-4.73333e-06 0.000585023
-4.66667e-06 0.000588038
-4.6e-06 0.00058324
-4.53333e-06 0.000603463
-4.46667e-06 0.000571798
-4.4e-06 0.000620078
-4.33333e-06 0.000564952
-4.26667e-06 0.000626891
-4.2e-06 0.000572978
-4.13333e-06 0.000623342
-4.06667e-06 0.000593288
-4e-06 0.000614303
-3.93333e-06 0.000621046
-3.86667e-06 0.00060197
-3.8e-06 0.000654099
-3.73333e-06 0.000587003
-3.66667e-06 0.000690774
-3.6e-06 0.000570257
-3.53333e-06 0.000729551
-3.46667e-06 0.000552959
-3.4e-06 0.000769152
-3.33333e-06 0.000536867
-3.26667e-06 0.000808594
-3.2e-06 0.000524531
-3.13333e-06 0.000847286
-3.06667e-06 0.000519716
-3e-06 0.000885291
-2.93333e-06 0.000528161
-2.86667e-06 0.000924046
-2.8e-06 0.000559017
-2.73333e-06 0.000968232
-2.66667e-06 0.000627449
-2.6e-06 0.00103021
-2.53333e-06 0.000758717
-2.46667e-06 0.00113916
-2.4e-06 0.00099358
-2.33333e-06 0.00135474
-2.26667e-06 0.00139545
-2.2e-06 0.00177743
-2.13333e-06 0.00206183
-2.06667e-06 0.00254969
-2e-06 0.00314388
-1.93333e-06 0.00386799
-1.86667e-06 0.00487797
-1.8e-06 0.00602518
-1.73333e-06 0.00763511
-1.66667e-06 0.00948006
-1.6e-06 0.0119981
-1.53333e-06 0.0149578
-1.46667e-06 0.0188826
-1.4e-06 0.0236021
-1.33333e-06 0.0297267
-1.26667e-06 0.0372131
-1.2e-06 0.0467898
-1.13333e-06 0.0586207
-1.06667e-06 0.0736203
-1e-06 0.0922713
-9.33333e-07 0.115793
-8.66667e-07 0.145151
-8e-07 0.182062
-7.33333e-07 0.228232
-6.66667e-07 0.286183
-6e-07 0.358752
-5.33333e-07 0.449759
-4.66667e-07 0.563789
-4e-07 0.706727
-3.33333e-07 0.885873
-3.33333e-07 0.442937
-2.66667e-07 0.629691
-2e-07 0.785469
-1.33333e-07 0.902596
-6.66667e-08 0.975301
0 1
6.66667e-08 0.97547
1.33333e-07 0.902913
2e-07 0.785896
2.66667e-07 0.630172
3.33333e-07 0.443417
3.33333e-07 0.886833
4e-07 0.707644
4.66667e-07 0.564658
5.33333e-07 0.450607
6e-07 0.359523
6.66667e-07 0.286955
7.33333e-07 0.228898
8e-07 0.182751
8.66667e-07 0.145705
9.33333e-07 0.116391
1e-06 0.09271
1.06667e-06 0.0741238
1.13333e-06 0.0589389
1.2e-06 0.0471935
1.26667e-06 0.037407
1.33333e-06 0.0300271
1.4e-06 0.0236684
1.46667e-06 0.0190773
1.53333e-06 0.0148933
1.6e-06 0.0120868
1.66667e-06 0.00928176
