3.140825E+00 2.261499E+00 2.261499E+00
2.833954E+00 2.226064E+00 2.226064E+00
2.527083E+00 2.123856E+00 2.123856E+00
2.220212E+00 1.964397E+00 1.964397E+00
1.913341E+00 1.759464E+00 1.759464E+00
1.606470E+00 1.520230E+00 1.520230E+00
1.299599E+00 1.255977E+00 1.255977E+00
9.927279E-01 9.739737E-01 9.739737E-01
6.858569E-01 6.798331E-01 6.798331E-01
3.789858E-01 3.779862E-01 3.779862E-01
7.211470E-02 7.210786E-02 7.210786E-02
