-0.0025 3.84379e-08 2.55129e-08
-0.00249878 4.00933e-08 2.6639e-08
-0.00249756 4.14509e-08 2.76266e-08
-0.00249634 4.24673e-08 2.84531e-08
-0.00249512 4.31002e-08 2.90957e-08
-0.0024939 4.33086e-08 2.95309e-08
-0.00249268 4.3054e-08 2.97354e-08
-0.00249146 4.23012e-08 2.96856e-08
-0.00249023 4.102e-08 2.93585e-08
-0.00248901 3.91869e-08 2.87314e-08
-0.00248779 3.67879e-08 2.77826e-08
-0.00248657 3.38233e-08 2.64914e-08
-0.00248535 3.03173e-08 2.48384e-08
-0.00248413 2.63374e-08 2.28061e-08
-0.00248291 2.20427e-08 2.03789e-08
-0.00248169 1.78114e-08 1.75434e-08
-0.00248047 1.45568e-08 1.42893e-08
-0.00247925 1.40028e-08 1.06087e-08
-0.00247803 1.72422e-08 6.49771e-09
-0.00247681 2.3309e-08 1.9556e-09
-0.00247559 3.09998e-08 -3.01408e-09
-0.00247437 3.96855e-08 -8.40356e-09
-0.00247314 4.90523e-08 -1.42005e-08
-0.00247192 5.891e-08 -2.03874e-08
-0.0024707 6.91158e-08 -2.6942e-08
-0.00246948 7.95441e-08 -3.38365e-08
-0.00246826 9.00748e-08 -4.10374e-08
-0.00246704 1.00588e-07 -4.85057e-08
-0.00246582 1.10959e-07 -5.61964e-08
-0.0024646 1.21065e-07 -6.40587e-08
-0.00246338 1.30777e-07 -7.2036e-08
-0.00246216 1.39965e-07 -8.00657e-08
-0.00246094 1.48502e-07 -8.80795e-08
-0.00245972 1.56258e-07 -9.60036e-08
-0.0024585 1.63111e-07 -1.03759e-07
-0.00245728 1.68944e-07 -1.11261e-07
-0.00245605 1.73649e-07 -1.18421e-07
-0.00245483 1.77132e-07 -1.25146e-07
-0.00245361 1.79314e-07 -1.3134e-07
-0.00245239 1.80142e-07 -1.36903e-07
-0.00245117 1.79589e-07 -1.41733e-07
-0.00244995 1.77666e-07 -1.45726e-07
-0.00244873 1.74437e-07 -1.48779e-07
-0.00244751 1.70025e-07 -1.50788e-07
-0.00244629 1.64643e-07 -1.51649e-07
-0.00244507 1.58614e-07 -1.51264e-07
-0.00244385 1.52406e-07 -1.49534e-07
-0.00244263 1.46665e-07 -1.46368e-07
-0.00244141 1.4223e-07 -1.41679e-07
-0.00244019 1.40091e-07 -1.35387e-07
-0.00243896 1.41256e-07 -1.27423e-07
-0.00243774 1.46531e-07 -1.17724e-07
-0.00243652 1.56309e-07 -1.0624e-07
-0.0024353 1.7051e-07 -9.29336e-08
-0.00243408 1.88688e-07 -7.77801e-08
