5.60449e-06 0 0 0
1.28646e-05 0 0 0
2.01677e-05 0 0 0
2.74804e-05 0 0 0
3.47968e-05 0 0 0
4.21149e-05 0 0 0
4.94341e-05 0 0 0
5.67539e-05 0 0 0
6.4074e-05 0 0 0
7.13945e-05 0 0 0
7.87151e-05 0 0 0
8.6036e-05 0 0 0
9.33569e-05 0 0 0
0.000100678 0 0 0
0.000107999 0 0 0
0.00011532 0 0 0
0.000122641 0 0 0
0.000129963 0 0 0
0.000137284 0 0 0
0.000144605 0 0 0
0.000151926 0 0 0
0.000159248 0 0 0
0.000166569 0 0 0
0.00017389 0 0 0
0.000181212 0 0 0
0.000188533 0 0 0
0.000195855 0 0 0
0.000203176 0 0 0
0.000210497 0 0 0
0.000217819 0 0 0
0.00022514 0 0 0
0.000232462 0 0 0
0.000239783 0 0 0
0.000247105 0 0 0
0.000254426 0 0 0
0.000261748 0 0 0
0.000269069 0 0 0
0.00027639 0 0 0
0.000283712 0 0 0
0.000291033 0 0 0
0.000298355 0 0 0
0.000305676 0 0 0
0.000312998 0 0 0
0.000320319 0 0 0
0.000327641 0 0 0
0.000334962 0 0 0
0.000342284 0 0 0
0.000349605 0 0 0
0.000356927 0 0 0
0.000364248 0 0 0
0.00037157 0 0 0
0.000378891 0 0 0
0.000386213 0 0 0
0.000393534 0 0 0
0.000400856 0 0 0
0.000408177 0 0 0
0.000415499 0 0 0
0.00042282 0 0 0
0.000430142 0 0 0
0.000437463 0 0 0
0.000444785 0 0 0
0.000452106 0 0 0
0.000459428 0 0 0
0.000466749 0 0 0
0.000474071 0 0 0
0.000481393 0 0 0
0.000488714 0 0 0
0.000496036 0 0 0
0.000503357 0 0 0
0.000510679 0 0 0
0.000518 0 0 0
0.000525322 0 0 0
0.000532643 0 0 0
0.000539965 0 0 0
0.000547286 0 0 0
0.000554608 0 0 0
0.000561929 0 0 0
0.000569251 0 0 0
0.000576572 0 0 0
0.000583894 0 0 0
0.000591215 0 0 0
0.000598537 0 0 0
0.000605858 0 0 0
0.00061318 0 0 0
0.000620501 0 0 0
0.000627823 0 0 0
0.000635144 0 0 0
0.000642466 0 0 0
0.000649787 0 0 0
0.000657109 0 0 0
0.000664431 0 0 0
0.000671752 0 0 0
0.000679074 0 0 0
0.000686395 0 0 0
0.000693717 0 0 0
0.000701038 0 0 0
0.00070836 0 0 0
0.000715681 0 0 0
0.000723003 0 0 0
0.000730324 0 0 0
0.000737646 0 0 0
0.000744967 0 0 0
0.000752289 0 0 0
0.00075961 0 0 0
0.000766932 0 0 0
0.000774253 0 0 0
0.000781575 0 0 0
0.000788897 0 0 0
0.000796218 0 0 0
0.00080354 0 0 0
0.000810861 0 0 0
0.000818183 0 0 0
0.000825504 0 0 0
0.000832826 0 0 0
0.000840147 0 0 0
0.000847469 0 0 0
0.00085479 0 0 0
0.000862112 0 0 0
0.000869433 0 0 0
0.000876755 0 0 0
0.000884076 0 0 0
0.000891398 0 0 0
0.000898719 0 0 0
0.000906041 0 0 0
0.000913363 0 0 0
0.000920684 0 0 0
0.000928006 0 0 0
0.000935327 0 0 0
0.000942649 0 0 0
0.00094997 0 0 0
0.000957292 0 0 0
0.000964613 0 0 0
0.000971935 0 0 0
0.000979256 0 0 0
0.000986578 0 0 0
0.000993899 0 0 0
0.00100122 0 0 0
0.00100854 0 0 0
0.00101586 0 0 0
0.00102319 0 0 0
0.00103051 0 0 0
0.00103783 0 0 0
0.00104515 0 0 0
0.00105247 0 0 0
0.00105979 0 0 0
0.00106711 0 0 0
0.00107444 0 0 0
0.00108176 0 0 0
0.00108908 0 0 0
0.0010964 0 0 0
0.00110372 0 0 0
0.00111104 0 0 0
0.00111837 0 0 0
0.00112569 0 0 0
0.00113301 0 0 0
0.00114033 0 0 0
0.00114765 0 0 0
0.00115497 0 0 0
0.00116229 0 0 0
0.00116962 0 0 0
0.00117694 0 0 0
0.00118426 0 0 0
0.00119158 0 0 0
0.0011989 0 0 0
0.00120622 0 0 0
0.00121355 0 0 0
0.00122087 0 0 0
0.00122819 0 0 0
0.00123551 0 0 0
0.00124283 0 0 0
0.00125015 0 0 0
0.00125747 0 0 0
0.0012648 0 0 0
0.00127212 0 0 0
0.00127944 0 0 0
0.00128676 0 0 0
0.00129408 0 0 0
0.0013014 0 0 0
0.00130873 0 0 0
0.00131605 0 0 0
0.00132337 0 0 0
0.00133069 0 0 0
0.00133801 0 0 0
0.00134533 0 0 0
0.00135265 0 0 0
0.00135998 0 0 0
0.0013673 0 0 0
0.00137462 0 0 0
0.00138194 0 0 0
0.00138926 0 0 0
0.00139658 0 0 0
0.00140391 0 0 0
0.00141123 0 0 0
0.00141855 0 0 0
0.00142587 0 0 0
0.00143319 0 0 0
0.00144051 0 0 0
0.00144783 0 0 0
0.00145516 0 0 0
0.00146248 0 0 0
0.0014698 0 0 0
0.00147712 0 0 0
0.00148444 0 0 0
0.00149176 0 0 0
0.00149909 0 0 0
0.00150641 0 0 0
0.00151373 0 0 0
0.00152105 0 0 0
0.00152837 0 0 0
0.00153569 0 0 0
0.00154301 0 0 0
0.00155034 0 0 0
0.00155766 0 0 0
0.00156498 0 0 0
0.0015723 0 0 0
0.00157962 0 0 0
0.00158694 0 0 0
0.00159427 0 0 0
0.00160159 0 0 0
0.00160891 0 0 0
0.00161623 0 0 0
0.00162355 0 0 0
0.00163087 0 0 0
0.00163819 0 0 0
0.00164552 0 0 0
0.00165284 0 0 0
0.00166016 0 0 0
0.00166748 0 0 0
0.0016748 0 0 0
0.00168212 0 0 0
0.00168945 0 0 0
0.00169677 0 0 0
0.00170409 0 0 0
0.00171141 0 0 0
0.00171873 0 0 0
0.00172605 0 0 0
0.00173337 0 0 0
0.0017407 0 0 0
0.00174802 0 0 0
0.00175534 0 0 0
0.00176266 0 0 0
0.00176998 0 0 0
0.0017773 0 0 0
0.00178463 0 0 0
0.00179195 0 0 0
0.00179927 0 0 0
0.00180659 0 0 0
0.00181391 0 0 0
0.00182123 0 0 0
0.00182855 0 0 0
0.00183588 0 0 0
0.0018432 0 0 0
0.00185052 0 0 0
0.00185784 0 0 0
0.00186516 0 0 0
0.00187248 0 0 0
0.00187981 0 0 0
0.00188713 0 0 0
0.00189445 0 0 0
0.00190177 0 0 0
0.00190909 0 0 0
0.00191641 0 0 0
0.00192373 0 0 0
0.00193106 0 0 0
0.00193838 0 0 0
0.0019457 0 0 0
0.00195302 0 0 0
0.00196034 0 0 0
0.00196766 0 0 0
0.00197499 0 0 0
0.00198231 0 0 0
0.00198963 0 0 0
0.00199695 0 0 0
0.00200427 0.999334 0.999334 0
0.00201159 0.999314 0.999314 0
0.00201891 0.999294 0.999294 0
0.00202624 0.999273 0.999273 0
0.00203356 0.999252 0.999252 0
0.00204088 0.99923 0.99923 0
0.0020482 0.999207 0.999207 0
0.00205552 0.999184 0.999184 0
0.00206284 0.999161 0.999161 0
0.00207017 0.999137 0.999137 0
0.00207749 0.999112 0.999112 0
0.00208481 0.999087 0.999087 0
0.00209213 0.999061 0.999061 0
0.00209945 0.999034 0.999034 0
0.00210677 0.999007 0.999007 0
0.00211409 0.998979 0.998979 0
0.00212142 0.99895 0.99895 0
0.00212874 0.998921 0.998921 0
0.00213606 0.998891 0.998891 0
0.00214338 0.99886 0.99886 0
0.0021507 0.998829 0.998829 0
0.00215802 0.998797 0.998797 0
0.00216535 0.998764 0.998764 0
0.00217267 0.99873 0.99873 0
0.00217999 0.998695 0.998695 0
0.00218731 0.99866 0.99866 0
0.00219463 0.998623 0.998623 0
0.00220195 0.998586 0.998586 0
0.00220927 0.998548 0.998548 0
0.0022166 0.998509 0.998509 0
0.00222392 0.998469 0.998469 0
0.00223124 0.998429 0.998429 0
0.00223856 0.998387 0.998387 0
0.00224588 0.998344 0.998344 0
0.0022532 0.998301 0.998301 0
0.00226053 0.998256 0.998256 0
0.00226785 0.99821 0.99821 0
0.00227517 0.998164 0.998164 0
0.00228249 0.998116 0.998116 0
0.00228981 0.998067 0.998067 0
0.00229713 0.998017 0.998017 0
0.00230445 0.997966 0.997966 0
0.00231178 0.997914 0.997914 0
0.0023191 0.99786 0.99786 0
0.00232642 0.997806 0.997806 0
0.00233374 0.99775 0.99775 0
0.00234106 0.997693 0.997693 0
0.00234838 0.997635 0.997635 0
0.0023557 0.997575 0.997575 0
0.00236303 0.997514 0.997514 0
0.00237035 0.997452 0.997452 0
0.00237767 0.997389 0.997389 0
0.00238499 0.997324 0.997324 0
0.00239231 0.997257 0.997257 0
0.00239963 0.997189 0.997189 0
0.00240696 0.99712 0.99712 0
0.00241428 0.997049 0.997049 0
0.0024216 0.996977 0.996977 0
0.00242892 0.996903 0.996903 0
0.00243624 0.996828 0.996828 0
0.00244356 0.996751 0.996751 0
0.00245088 0.996673 0.996673 0
0.00245821 0.996592 0.996592 0
0.00246553 0.996511 0.996511 0
0.00247285 0.996427 0.996427 0
0.00248017 0.996342 0.996342 0
0.00248749 0.996254 0.996254 0
0.00249481 0.996165 0.996165 0
0.00250214 0.996075 0.996075 0
0.00250946 0.995982 0.995982 0
0.00251678 0.995888 0.995888 0
0.0025241 0.995791 0.995791 0
0.00253142 0.995693 0.995693 0
0.00253874 0.995592 0.995592 0
0.00254606 0.99549 0.99549 0
0.00255339 0.995385 0.995385 0
0.00256071 0.995278 0.995278 0
0.00256803 0.99517 0.99517 0
0.00257535 0.995059 0.995059 0
0.00258267 0.994945 0.994945 0
0.00258999 0.99483 0.99483 0
0.00259732 0.994712 0.994712 0
0.00260464 0.994592 0.994592 0
0.00261196 0.994469 0.994469 0
0.00261928 0.994345 0.994345 0
0.0026266 0.994217 0.994217 0
0.00263392 0.994087 0.994087 0
0.00264124 0.993955 0.993955 0
0.00264857 0.99382 0.99382 0
0.00265589 0.993683 0.993683 0
0.00266321 0.993542 0.993542 0
0.00267053 0.993399 0.993399 0
0.00267785 0.993254 0.993254 0
0.00268517 0.993105 0.993105 0
0.0026925 0.992954 0.992954 0
0.00269982 0.9928 0.9928 0
0.00270714 0.992643 0.992643 0
