160.322 1 0.93329 -0.359123
368.005 1 0.933191 -0.359381
576.915 1 0.933012 -0.359845
786.102 1 0.932753 -0.360515
995.395 1 0.932414 -0.361391
1204.74 1 0.931995 -0.362472
1414.11 1 0.931493 -0.363759
1623.5 1 0.930909 -0.365251
1832.9 1 0.930242 -0.366947
2042.31 1 0.92949 -0.368848
2251.72 1 0.928652 -0.370952
2461.14 1 0.927727 -0.373259
2670.56 1 0.926713 -0.375769
2879.99 1 0.925609 -0.37848
3089.41 1 0.924413 -0.381393
3298.84 1 0.923123 -0.384506
3508.27 1 0.921736 -0.387818
3717.7 1 0.920251 -0.391328
3927.13 1 0.918666 -0.395036
4136.56 1 0.916977 -0.39894
4346 1 0.915183 -0.403039
4555.43 1 0.91328 -0.407331
4764.87 1 0.911267 -0.411816
4974.3 1 0.909139 -0.416492
5183.74 1 0.906895 -0.421358
5393.17 1 0.90453 -0.426411
5602.61 1 0.902041 -0.43165
5812.04 1 0.899426 -0.437074
6021.48 1 0.89668 -0.442679
6230.91 1 0.8938 -0.448465
6440.35 1 0.890783 -0.454429
6649.79 1 0.887624 -0.460569
6859.22 1 0.884319 -0.466883
7068.66 1 0.880865 -0.473367
7278.1 1 0.877258 -0.48002
7487.54 1 0.873492 -0.486838
7696.97 1 0.869565 -0.493819
7906.41 1 0.865471 -0.500959
8115.85 1 0.861206 -0.508256
8325.29 1 0.856766 -0.515705
8534.73 1 0.852146 -0.523305
8744.16 1 0.847341 -0.53105
8953.6 1 0.842346 -0.538937
9163.04 1 0.837158 -0.546962
9372.48 1 0.83177 -0.555121
9581.92 1 0.826178 -0.563409
9791.35 1 0.820377 -0.571823
10000.8 1 0.814363 -0.580356
10210.2 1 0.808129 -0.589005
10419.7 1 0.801672 -0.597765
10629.1 1 0.794985 -0.606629
10838.5 1 0.788065 -0.615592
11048 1 0.780906 -0.624649
11257.4 1 0.773502 -0.633794
11466.9 1 0.765849 -0.64302
11676.3 1 0.757942 -0.652321
11885.7 1 0.749776 -0.661691
12095.2 1 0.741346 -0.671123
12304.6 1 0.732647 -0.680609
12514.1 1 0.723674 -0.690142
12723.5 1 0.714423 -0.699714
12932.9 1 0.704888 -0.709319
13142.4 1 0.695065 -0.718947
13351.8 1 0.68495 -0.72859
13561.2 1 0.674538 -0.73824
13770.7 1 0.663824 -0.747889
13980.1 1 0.652806 -0.757526
14189.6 1 0.641477 -0.767142
14399 1 0.629836 -0.776728
14608.4 1 0.617878 -0.786274
14817.9 1 0.605599 -0.79577
15027.3 1 0.592996 -0.805205
15236.8 1 0.580067 -0.814569
15446.2 1 0.566807 -0.82385
15655.6 1 0.553216 -0.833038
15865.1 1 0.539289 -0.842121
16074.5 1 0.525025 -0.851087
16284 1 0.510422 -0.859924
16493.4 1 0.495478 -0.868621
16702.8 1 0.480192 -0.877163
16912.3 1 0.464564 -0.88554
