-0.01 1.00928e-06
-0.00999512 5.47645e-07
-0.00999023 2.48609e-07
-0.00998535 1.67905e-07
-0.00998047 6.97757e-07
-0.00997559 8.29736e-07
-0.0099707 1.20788e-06
-0.00996582 6.77117e-07
-0.00996094 5.00998e-07
-0.00995605 7.03884e-07
-0.00995117 1.20684e-06
-0.00994629 1.40119e-06
-0.00994141 1.28776e-06
-0.00993652 7.61941e-07
-0.00993164 1.24924e-06
-0.00992676 1.44945e-06
-0.00992188 1.71491e-06
-0.00991699 1.73613e-06
-0.00991211 1.48709e-06
-0.00990723 8.51612e-07
-0.00990234 2.10773e-06
-0.00989746 2.16863e-06
-0.00989258 2.17202e-06
-0.0098877 1.69593e-06
-0.00988281 1.42542e-06
-0.00987793 1.17612e-06
-0.00987305 3.13717e-06
-0.00986816 2.75298e-06
-0.00986328 2.5436e-06
-0.0098584 2.02549e-06
-0.00985352 1.88865e-06
-0.00984863 2.16532e-06
-0.00984375 4.15684e-06
-0.00983887 4.01443e-06
-0.00983398 3.54967e-06
-0.0098291 3.64832e-06
-0.00982422 4.33351e-06
-0.00981934 4.81273e-06
-0.00981445 5.78765e-06
-0.00980957 6.20265e-06
-0.00980469 6.33641e-06
-0.0097998 6.75363e-06
-0.00979492 7.42024e-06
-0.00979004 8.49205e-06
-0.00978516 8.7799e-06
-0.00978027 8.69967e-06
-0.00977539 1.01442e-05
-0.00977051 1.042e-05
-0.00976562 1.05724e-05
-0.00976074 1.10863e-05
-0.00975586 1.17466e-05
-0.00975098 1.08364e-05
-0.00974609 1.2745e-05
-0.00974121 1.33105e-05
-0.00973633 1.21651e-05
-0.00973145 1.20265e-05
-0.00972656 1.18977e-05
-0.00972168 1.113e-05
-0.0097168 1.3208e-05
-0.00971191 1.43516e-05
-0.00970703 1.21245e-05
-0.00970215 1.22641e-05
-0.00969727 1.18195e-05
-0.00969238 1.15901e-05
-0.0096875 1.41562e-05
-0.00968262 1.75983e-05
-0.00967773 1.68459e-05
-0.00967285 1.84741e-05
-0.00966797 2.0067e-05
-0.00966309 2.18745e-05
-0.0096582 2.42328e-05
-0.00965332 2.7732e-05
-0.00964844 3.08671e-05
-0.00964355 3.33088e-05
-0.00963867 3.46322e-05
-0.00963379 3.75477e-05
-0.00962891 4.04285e-05
-0.00962402 4.17726e-05
-0.00961914 4.60492e-05
-0.00961426 4.88593e-05
-0.00960937 4.79519e-05
-0.00960449 4.89463e-05
-0.00959961 5.10469e-05
