0.0001 1
0.0011 1
0.0021 1
0.0032 1
0.0043 1
0.0053 1
0.0063 1
0.0073 1
0.0083 1
0.0094 1
0.0105 1
0.0116 1
0.0127 1
0.0138 1
0.0149 1
0.016 1
0.0171 1
0.0182 1.00001
0.0193 1.00001
0.0204 1.00001
0.0215 1.00001
0.0226 1.00001
0.0237 1.00001
0.0248 1.00001
0.0259 1.00001
0.027 1.00001
0.0281 1.00001
0.0292 1.00001
0.0303 1.00001
0.0313 1.00002
0.0323 1.00002
0.0333 1.00002
0.0343 1.00002
0.0353 1.00002
0.0363 1.00002
0.0373 1.00002
0.0383 1.00002
0.0393 1.00002
0.0403 1.00003
0.0413 1.00003
0.0423 1.00003
0.0433 1.00003
0.0443 1.00003
0.0453 1.00003
0.0463 1.00003
0.0473 1.00004
0.0483 1.00004
0.0493 1.00004
0.0503 1.00004
0.0513 1.00004
0.0523 1.00004
0.0533 1.00005
0.0543 1.00005
0.0553 1.00005
0.0563 1.00005
0.0573 1.00005
0.0583 1.00005
0.0593 1.00006
0.0603 1.00006
0.0613 1.00006
0.0623 1.00006
0.0633 1.00006
0.0643 1.00007
0.0653 1.00007
0.0663 1.00007
0.0673 1.00007
0.0683 1.00007
0.0693 1.00008
0.0703 1.00008
0.0713 1.00008
0.0723 1.00008
0.0733 1.00009
0.0743 1.00009
0.0753 1.00009
0.0763 1.00009
0.0773 1.0001
0.0783 1.0001
0.0793 1.0001
0.0803 1.0001
0.0813 1.00011
0.0823 1.00011
0.0833 1.00011
0.0843 1.00011
0.0853 1.00012
0.0863 1.00012
0.0873 1.00012
0.0883 1.00012
0.0893 1.00013
0.0903 1.00013
0.0913 1.00013
0.0923 1.00014
0.0933 1.00014
0.0943 1.00014
0.0953 1.00014
0.0963 1.00015
0.0973 1.00015
0.0983 1.00015
0.0993 1.00016
0.1003 1.00016
0.1013 1.00016
0.1023 1.00017
0.1033 1.00017
0.1043 1.00017
0.1053 1.00018
0.1063 1.00018
0.1073 1.00018
0.1083 1.00019
0.1093 1.00019
0.1103 1.00019
0.1113 1.0002
0.1123 1.0002
0.1133 1.0002
0.1143 1.00021
0.1153 1.00021
0.1163 1.00022
0.1173 1.00022
0.1183 1.00022
0.1193 1.00023
0.1203 1.00023
0.1213 1.00023
0.1223 1.00024
0.1233 1.00024
0.1243 1.00025
0.1253 1.00025
0.1264 1.00025
0.1275 1.00026
0.1286 1.00026
0.1297 1.00027
0.1308 1.00027
0.1319 1.00028
0.133 1.00028
0.1341 1.00029
0.1352 1.00029
0.1363 1.0003
0.1374 1.0003
0.1385 1.00031
0.1396 1.00031
0.1407 1.00032
0.1418 1.00032
0.1429 1.00032
0.144 1.00033
0.1451 1.00034
0.1462 1.00034
0.1473 1.00035
0.1484 1.00035
0.1495 1.00036
0.1506 1.00036
0.1517 1.00037
0.1528 1.00037
0.1539 1.00038
0.155 1.00038
0.1561 1.00039
0.1572 1.00039
0.1583 1.0004
0.1594 1.0004
0.1605 1.00041
0.1616 1.00042
0.1627 1.00042
0.1638 1.00043
0.1649 1.00043
0.166 1.00044
0.1671 1.00044
0.1682 1.00045
0.1693 1.00046
0.1704 1.00046
0.1715 1.00047
0.1726 1.00047
0.1737 1.00048
0.1748 1.00049
0.1759 1.00049
0.177 1.0005
0.1781 1.0005
0.1792 1.00051
0.1803 1.00052
0.1814 1.00052
0.1825 1.00053
0.1836 1.00054
0.1847 1.00054
0.1858 1.00055
0.1869 1.00056
0.188 1.00056
0.1891 1.00057
0.1902 1.00058
0.1913 1.00058
0.1924 1.00059
0.1935 1.0006
0.1946 1.0006
0.1957 1.00061
0.1968 1.00062
0.1979 1.00062
0.199 1.00063
0.2001 1.00064
0.2012 1.00064
0.2023 1.00065
0.2034 1.00066
0.2045 1.00067
0.2056 1.00067
0.2067 1.00068
0.2078 1.00069
0.2089 1.00069
0.21 1.0007
0.2111 1.00071
0.2122 1.00072
0.2133 1.00072
0.2144 1.00073
0.2155 1.00074
0.2166 1.00075
0.2177 1.00075
0.2188 1.00076
0.2199 1.00077
